19:11:06.901 INFO  Body: [object Object] 
19:12:12.467 INFO  Title: Mr. Nobody 
19:12:12.467 INFO  Year: 2009 
19:12:12.467 INFO  IMDB Rating: 7.9 
19:12:12.467 INFO  Rotten Tomatoes Rating: [object Object] 
19:12:12.467 INFO  Body: {"Title":"Mr. Nobody","Year":"2009","Rated":"R","Released":"26 Sep 2013","Runtime":"141 min","Genre":"Drama, Fantasy, Romance","Director":"Jaco Van Dormael","Writer":"Jaco Van Dormael","Actors":"Jared Leto, Sarah Polley, Diane Kruger, Linh Dan Pham","Plot":"A boy stands on a station platform as a train is about to leave. Should he go with his mother or stay with his father? Infinite possibilities arise from this decision. As long as he doesn't choose, anything is possible.","Language":"English, Mohawk","Country":"Belgium, Germany, Canada, France, USA, UK","Awards":"11 wins & 5 nominations.","Poster":"https://m.media-amazon.com/images/M/MV5BMTg4ODkzMDQ3Nl5BMl5BanBnXkFtZTgwNTEwMTkxMDE@._V1_SX300.jpg","Ratings":[{"Source":"Internet Movie Database","Value":"7.9/10"},{"Source":"Rotten Tomatoes","Value":"66%"},{"Source":"Metacritic","Value":"63/100"}],"Metascore":"63","imdbRating":"7.9","imdbVotes":"184,365","imdbID":"tt0485947","Type":"movie","DVD":"25 Feb 2014","BoxOffice":"$3,600","Production":"Magnolia Pictures","Website":"http://www.magpictures.com/mrnobody/","Response":"True"} 
19:12:46.577 INFO  Title: Mr. Nobody 
19:12:46.578 INFO  Year: 2009 
19:12:46.578 INFO  IMDB Rating: 7.9 
19:12:46.578 INFO  Rotten Tomatoes Rating: Internet Movie Database 
19:12:46.578 INFO  Body: {"Title":"Mr. Nobody","Year":"2009","Rated":"R","Released":"26 Sep 2013","Runtime":"141 min","Genre":"Drama, Fantasy, Romance","Director":"Jaco Van Dormael","Writer":"Jaco Van Dormael","Actors":"Jared Leto, Sarah Polley, Diane Kruger, Linh Dan Pham","Plot":"A boy stands on a station platform as a train is about to leave. Should he go with his mother or stay with his father? Infinite possibilities arise from this decision. As long as he doesn't choose, anything is possible.","Language":"English, Mohawk","Country":"Belgium, Germany, Canada, France, USA, UK","Awards":"11 wins & 5 nominations.","Poster":"https://m.media-amazon.com/images/M/MV5BMTg4ODkzMDQ3Nl5BMl5BanBnXkFtZTgwNTEwMTkxMDE@._V1_SX300.jpg","Ratings":[{"Source":"Internet Movie Database","Value":"7.9/10"},{"Source":"Rotten Tomatoes","Value":"66%"},{"Source":"Metacritic","Value":"63/100"}],"Metascore":"63","imdbRating":"7.9","imdbVotes":"184,365","imdbID":"tt0485947","Type":"movie","DVD":"25 Feb 2014","BoxOffice":"$3,600","Production":"Magnolia Pictures","Website":"http://www.magpictures.com/mrnobody/","Response":"True"} 
19:13:28.908 INFO  Title: Mr. Nobody 
19:13:28.908 INFO  Year: 2009 
19:13:28.908 INFO  IMDB Rating: 7.9 
19:13:28.908 INFO  Rotten Tomatoes Rating: 66% 
19:13:28.908 INFO  Body: {"Title":"Mr. Nobody","Year":"2009","Rated":"R","Released":"26 Sep 2013","Runtime":"141 min","Genre":"Drama, Fantasy, Romance","Director":"Jaco Van Dormael","Writer":"Jaco Van Dormael","Actors":"Jared Leto, Sarah Polley, Diane Kruger, Linh Dan Pham","Plot":"A boy stands on a station platform as a train is about to leave. Should he go with his mother or stay with his father? Infinite possibilities arise from this decision. As long as he doesn't choose, anything is possible.","Language":"English, Mohawk","Country":"Belgium, Germany, Canada, France, USA, UK","Awards":"11 wins & 5 nominations.","Poster":"https://m.media-amazon.com/images/M/MV5BMTg4ODkzMDQ3Nl5BMl5BanBnXkFtZTgwNTEwMTkxMDE@._V1_SX300.jpg","Ratings":[{"Source":"Internet Movie Database","Value":"7.9/10"},{"Source":"Rotten Tomatoes","Value":"66%"},{"Source":"Metacritic","Value":"63/100"}],"Metascore":"63","imdbRating":"7.9","imdbVotes":"184,365","imdbID":"tt0485947","Type":"movie","DVD":"25 Feb 2014","BoxOffice":"$3,600","Production":"Magnolia Pictures","Website":"http://www.magpictures.com/mrnobody/","Response":"True"} 
19:18:22.456 INFO  Title: Mr. Nobody 
19:18:22.456 INFO  Year: 2009 
19:18:22.456 INFO  IMDB Rating: 7.9 
19:18:22.456 INFO  Rotten Tomatoes Rating: 66% 
19:18:22.456 INFO  Country: Belgium, Germany, Canada, France, USA, UK 
19:18:22.456 INFO  Language: English, Mohawk 
19:18:22.456 INFO  Plot: A boy stands on a station platform as a train is about to leave. Should he go with his mother or stay with his father? Infinite possibilities arise from this decision. As long as he doesn't choose, anything is possible. 
19:18:22.456 INFO  Actors: Jared Leto, Sarah Polley, Diane Kruger, Linh Dan Pham 
19:34:19.706 INFO  Title: Mr. Nobody 
19:34:19.707 INFO  Year: 2009 
19:34:19.707 INFO  IMDB Rating: 7.9 
19:34:19.707 INFO  Rotten Tomatoes Rating: 66% 
19:34:19.707 INFO  Country: Belgium, Germany, Canada, France, USA, UK 
19:34:19.707 INFO  Language: English, Mohawk 
19:34:19.707 INFO  Plot: A boy stands on a station platform as a train is about to leave. Should he go with his mother or stay with his father? Infinite possibilities arise from this decision. As long as he doesn't choose, anything is possible. 
19:34:19.707 INFO  Actors: Jared Leto, Sarah Polley, Diane Kruger, Linh Dan Pham 
19:42:18.251 INFO  Title: The Man with One Red Shoe 
19:42:18.252 INFO  Year: 1985 
19:42:18.252 INFO  IMDB Rating: 5.7 
19:42:18.252 INFO  Rotten Tomatoes Rating: 47% 
19:42:18.252 INFO  Country: USA 
19:42:18.252 INFO  Language: English 
19:42:18.252 INFO  Plot: A man picked randomly out of a crowd is made the target of CIA survelliance and pursuit. 
19:42:18.252 INFO  Actors: Tom Hanks, Dabney Coleman, Lori Singer, Charles Durning 
